id_municipio,uf,municipio,longitude,latitude,file_name
397,BA,Itapicuru,-38.226229,-11.308836,itapicuru_ba.png
398,BA,Itapitanga,-39.565654,-14.413932,itapitanga_ba.png
394,BA,Itapé,-39.423858,-14.887641,itape_ba.png
399,BA,Itaquara,-39.937767,-13.44589,itaquara_ba.png
400,BA,Itarantim,-40.06496,-15.652819,itarantim_ba.png
401,BA,Itatim,-39.695199,-12.709888,itatim_ba.png
402,BA,Itiruçu,-40.147186,-13.529043,itirucu_ba.png
403,BA,Itiúba,-39.844616,-10.694761,itiuba_ba.png
404,BA,Itororó,-40.068401,-15.109988,itororo_ba.png
405,BA,Ituaçu,-41.300284,-13.810651,ituacu_ba.png
406,BA,Ituberá,-39.148059,-13.724936,itubera_ba.png
407,BA,Iuiú,-43.559547,-14.405424,iuiu_ba.png
408,BA,Jaborandi,-44.425537,-13.607082,jaborandi_ba.png
409,BA,Jacaraci,-42.432878,-14.85409,jacaraci_ba.png
410,BA,Jacobina,-40.511693,-11.181217,jacobina_ba.png
411,BA,Jaguaquara,-39.964009,-13.524834,jaguaquara_ba.png
412,BA,Jaguarari,-40.199938,-10.256859,jaguarari_ba.png
413,BA,Jaguaripe,-38.893891,-13.110924,jaguaripe_ba.png
414,BA,Jandaíra,-37.785274,-11.561614,jandaira_ba.png
415,BA,Jequié,-40.087704,-13.850888,jequie_ba.png
416,BA,Jeremoabo,-38.347097,-10.06848,jeremoabo_ba.png
417,BA,Jiquiriçá,-39.57365,-13.262101,jiquirica_ba.png
418,BA,Jitaúna,-39.896892,-14.013085,jitauna_ba.png
419,BA,João Dourado,-41.654799,-11.348642,joao_dourado_ba.png
420,BA,Juazeiro,-40.503251,-9.416217,juazeiro_ba.png
421,BA,Jucuruçu,-40.164074,-16.848752,jucurucu_ba.png
422,BA,Jussara,-41.970235,-11.043084,jussara_ba.png
423,BA,Jussari,-39.490962,-15.19201,jussari_ba.png
424,BA,Jussiape,-41.588209,-13.515514,jussiape_ba.png
425,BA,Lafaiete Coutinho,-40.21189,-13.6541,lafaiete_coutinho_ba.png
426,BA,Lagoa Real,-42.132764,-14.033443,lagoa_real_ba.png
427,BA,Laje,-39.421264,-13.167327,laje_ba.png
429,BA,Lajedinho,-40.904752,-12.352889,lajedinho_ba.png
430,BA,Lajedo do Tabocal,-40.220429,-13.466286,lajedo_do_tabocal_ba.png
428,BA,Lajedão,-40.338307,-17.605641,lajedao_ba.png
431,BA,Lamarão,-38.887009,-11.773013,lamarao_ba.png
432,BA,Lapão,-41.828615,-11.385096,lapao_ba.png
433,BA,Lauro de Freitas,-38.321008,-12.8978,lauro_de_freitas_ba.png
434,BA,Lençóis,-41.392825,-12.561604,lencois_ba.png
435,BA,Licínio de Almeida,-42.509527,-14.684215,licinio_de_almeida_ba.png
436,BA,Livramento de Nossa Senhora,-41.843187,-13.636868,livramento_de_nossa_senhora_ba.png
437,BA,Luis Eduardo Magalhaes,-45.786555,-12.095638,luis_eduardo_magalhaes_ba.png
438,BA,Macajuba,-40.357058,-12.132592,macajuba_ba.png
439,BA,Macarani,-40.420888,-15.564563,macarani_ba.png
440,BA,Macaúbas,-42.694515,-13.018601,macaubas_ba.png
441,BA,Macururé,-39.051784,-9.162258,macurure_ba.png
442,BA,Madre de Deus,-38.615316,-12.744621,madre_de_deus_ba.png
443,BA,Maetinga,-41.49146,-14.662335,maetinga_ba.png
444,BA,Maiquinique,-40.258722,-15.623985,maiquinique_ba.png
445,BA,Mairi,-40.143732,-11.710704,mairi_ba.png
446,BA,Malhada,-43.768634,-14.337134,malhada_ba.png
447,BA,Malhada de Pedras,-41.88422,-14.384673,malhada_de_pedras_ba.png
448,BA,Manoel Vitorino,-40.239895,-14.147617,manoel_vitorino_ba.png
449,BA,Mansidão,-44.042798,-10.722707,mansidao_ba.png
450,BA,Maracás,-40.432333,-13.435468,maracas_ba.png
451,BA,Maragogipe,-38.917519,-12.77602,maragogipe_ba.png
452,BA,Maraú,-39.013656,-14.103549,marau_ba.png
453,BA,Marcionílio Souza,-40.529457,-13.006437,marcionilio_souza_ba.png
454,BA,Mascote,-39.301602,-15.554159,mascote_ba.png
455,BA,Mata de São João,-38.300898,-12.530685,mata_de_sao_joao_ba.png
456,BA,Matina,-42.843914,-13.910917,matina_ba.png
457,BA,Medeiros Neto,-40.223776,-17.370676,medeiros_neto_ba.png
458,BA,Miguel Calmon,-40.603084,-11.429891,miguel_calmon_ba.png
459,BA,Milagres,-39.861092,-12.864635,milagres_ba.png
460,BA,Mirangaba,-40.573996,-10.960983,mirangaba_ba.png
461,BA,Mirante,-40.771799,-14.238469,mirante_ba.png
462,BA,Monte Santo,-39.332077,-10.437413,monte_santo_ba.png
463,BA,Morpará,-43.276566,-11.556892,morpara_ba.png
464,BA,Morro do Chapéu,-41.156461,-11.548804,morro_do_chapeu_ba.png
465,BA,Mortugaba,-42.372663,-15.022454,mortugaba_ba.png
466,BA,Mucugê,-41.370271,-13.0053,mucuge_ba.png
467,BA,Mucuri,-39.556467,-18.075392,mucuri_ba.png
468,BA,Mulungu do Morro,-41.637352,-11.964776,mulungu_do_morro_ba.png
469,BA,Mundo Novo,-40.47139,-11.85408,mundo_novo_ba.png
470,BA,Muniz Ferreira,-39.109247,-13.009227,muniz_ferreira_ba.png
471,BA,Muquém de São Francisco,-43.543808,-12.063376,muquem_de_sao_francisco_ba.png
472,BA,Muritiba,-38.992052,-12.632901,muritiba_ba.png
473,BA,Mutuípe,-39.504367,-13.228381,mutuipe_ba.png
474,BA,Nazaré,-39.010835,-13.023491,nazare_ba.png
475,BA,Nilo Peçanha,-39.109111,-13.603992,nilo_pecanha_ba.png
476,BA,Nordestina,-39.429705,-10.819169,nordestina_ba.png
477,BA,Nova Canaã,-40.1458,-14.791242,nova_canaa_ba.png
478,BA,Nova Fátima,-39.630215,-11.603116,nova_fatima_ba.png
479,BA,Nova Ibiá,-39.618174,-13.811995,nova_ibia_ba.png
480,BA,Nova Itarana,-40.065267,-13.024055,nova_itarana_ba.png
481,BA,Nova Redenção,-41.074785,-12.815001,nova_redencao_ba.png
482,BA,Nova Soure,-38.487103,-11.232948,nova_soure_ba.png
483,BA,Nova Viçosa,-39.374331,-17.892648,nova_vicosa_ba.png
484,BA,Novo Horizonte,-42.168172,-12.808318,novo_horizonte_ba.png
485,BA,Novo Triunfo,-38.401374,-10.318235,novo_triunfo_ba.png
486,BA,Olindina,-38.337863,-11.349693,olindina_ba.png
487,BA,Oliveira dos Brejinhos,-42.896872,-12.313183,oliveira_dos_brejinhos_ba.png
488,BA,Ouriçangas,-38.616624,-12.017497,ouricangas_ba.png
489,BA,Ourolândia,-41.075576,-10.957848,ourolandia_ba.png
490,BA,Palmas de Monte Alto,-43.16086,-14.267562,palmas_de_monte_alto_ba.png
491,BA,Palmeiras,-41.580886,-12.505865,palmeiras_ba.png
492,BA,Paramirim,-42.239502,-13.438849,paramirim_ba.png
493,BA,Paratinga,-43.179794,-12.686974,paratinga_ba.png
494,BA,Paripiranga,-37.862561,-10.685885,paripiranga_ba.png
495,BA,Pau Brasil,-39.645794,-15.457226,pau_brasil_ba.png
496,BA,Paulo Afonso,-38.22156,-9.398296,paulo_afonso_ba.png
499,BA,Pedro Alexandre,-37.893178,-10.012005,pedro_alexandre_ba.png
498,BA,Pedrão,-38.648715,-12.14914,pedrao_ba.png
500,BA,Piatã,-41.770177,-13.146549,piata_ba.png
501,BA,Pilão Arcado,-42.493607,-10.005079,pilao_arcado_ba.png
502,BA,Pindaí,-42.685984,-14.492128,pindai_ba.png
503,BA,Pindobaçu,-40.367472,-10.743338,pindobacu_ba.png
504,BA,Pintadas,-39.900859,-11.811712,pintadas_ba.png
505,BA,Piraí do Norte,-39.383592,-13.758962,pirai_do_norte_ba.png
506,BA,Piripá,-41.716841,-14.944379,piripa_ba.png
507,BA,Piritiba,-40.558739,-11.730008,piritiba_ba.png
508,BA,Planaltino,-40.369519,-13.261789,planaltino_ba.png
509,BA,Planalto,-40.471843,-14.66537,planalto_ba.png
511,BA,Pojuca,-38.337436,-12.430336,pojuca_ba.png
512,BA,Ponto Novo,-40.131144,-10.8653,ponto_novo_ba.png
513,BA,Porto Seguro,-39.064251,-16.443473,porto_seguro_ba.png
514,BA,Potiraguá,-39.863846,-15.59429,potiragua_ba.png
510,BA,Poções,-40.363354,-14.523391,pocoes_ba.png
515,BA,Prado,-39.222721,-17.336357,prado_ba.png
516,BA,Presidente Dutra,-41.984341,-11.292345,presidente_dutra_ba.png
517,BA,Presidente Jânio Quadros,-41.679792,-14.688485,presidente_janio_quadros_ba.png
518,BA,Presidente Tancredo Neves,-39.420267,-13.447064,presidente_tancredo_neves_ba.png
497,BA,Pé de Serra,-39.611037,-11.831289,pe_de_serra_ba.png
519,BA,Queimadas,-39.629347,-10.973561,queimadas_ba.png
520,BA,Quijingue,-39.213694,-10.750519,quijingue_ba.png
521,BA,Quixabeira,-40.120045,-11.403061,quixabeira_ba.png
522,BA,Rafael Jambeiro,-39.500658,-12.405257,rafael_jambeiro_ba.png
523,BA,Remanso,-42.084839,-9.61944,remanso_ba.png
524,BA,Retirolândia,-39.423358,-11.483198,retirolandia_ba.png
527,BA,Riacho de Santana,-42.939675,-13.605941,riacho_de_santana_ba.png
525,BA,Riachão das Neves,-44.914259,-11.750755,riachao_das_neves_ba.png
526,BA,Riachão do Jacuípe,-39.381812,-11.806681,riachao_do_jacuipe_ba.png
528,BA,Ribeira do Amparo,-38.424211,-11.042071,ribeira_do_amparo_ba.png
529,BA,Ribeira do Pombal,-38.538152,-10.837299,ribeira_do_pombal_ba.png
530,BA,Ribeirão do Largo,-40.744137,-15.450775,ribeirao_do_largo_ba.png
534,BA,Rio Real,-37.933243,-11.48137,rio_real_ba.png
531,BA,Rio de Contas,-41.804764,-13.585218,rio_de_contas_ba.png
532,BA,Rio do Antônio,-42.072103,-14.407144,rio_do_antonio_ba.png
533,BA,Rio do Pires,-42.290166,-13.11853,rio_do_pires_ba.png
535,BA,Rodelas,-38.77999,-8.850214,rodelas_ba.png
536,BA,Ruy Barbosa,-40.493101,-12.281612,ruy_barbosa_ba.png
537,BA,Salinas da Margarida,-38.756164,-12.873014,salinas_da_margarida_ba.png
538,BA,Salvador,-38.501068,-12.97178,salvador_ba.png
540,BA,Santa Brígida,-38.120935,-9.732273,santa_brigida_ba.png
539,BA,Santa Bárbara,-38.968085,-11.95149,santa_barbara_ba.png
541,BA,Santa Cruz Cabrália,-39.029495,-16.282529,santa_cruz_cabralia_ba.png
542,BA,Santa Cruz da Vitória,-39.811503,-14.963975,santa_cruz_da_vitoria_ba.png
543,BA,Santa Inês,-39.813979,-13.2793,santa_ines_ba.png
545,BA,Santa Luzia,-39.328678,-15.434188,santa_luzia_ba.png
546,BA,Santa Maria da Vitória,-44.201057,-13.385867,santa_maria_da_vitoria_ba.png
549,BA,Santa Rita de Cássia,-44.525496,-11.006253,santa_rita_de_cassia_ba.png
550,BA,Santa Teresinha,-39.520111,-12.76913,santa_teresinha_ba.png
544,BA,Santaluz,-39.375005,-11.250826,santaluz_ba.png
547,BA,Santana,-44.05064,-12.979217,santana_ba.png
548,BA,Santanópolis,-38.869372,-12.031109,santanopolis_ba.png
551,BA,Santo Amaro,-38.713679,-12.547206,santo_amaro_ba.png
552,BA,Santo Antônio de Jesus,-39.258403,-12.961387,santo_antonio_de_jesus_ba.png
553,BA,Santo Estêvão,-39.250541,-12.427981,santo_estevao_ba.png
566,BA,Sapeaçu,-39.182426,-12.720764,sapeacu_ba.png
568,BA,Saubara,-38.762473,-12.738664,saubara_ba.png
569,BA,Saúde,-40.415458,-10.94279,saude_ba.png
570,BA,Seabra,-41.772159,-12.416905,seabra_ba.png
571,BA,Sebastião Laranjeiras,-42.943438,-14.571002,sebastiao_laranjeiras_ba.png
572,BA,Senhor do Bonfim,-40.186532,-10.459354,senhor_do_bonfim_ba.png
573,BA,Sento Sé,-41.878563,-9.741378,sento_se_ba.png
575,BA,Serra Dourada,-43.950434,-12.759004,serra_dourada_ba.png
576,BA,Serra Preta,-39.33049,-12.156039,serra_preta_ba.png
574,BA,Serra do Ramalho,-43.592907,-13.565889,serra_do_ramalho_ba.png
577,BA,Serrinha,-39.009976,-11.658407,serrinha_ba.png
578,BA,Serrolândia,-40.298327,-11.408476,serrolandia_ba.png
579,BA,Simões Filho,-38.402944,-12.786587,simoes_filho_ba.png
582,BA,Sobradinho,-40.81455,-9.450243,sobradinho_ba.png
583,BA,Souto Soares,-41.642717,-12.088046,souto_soares_ba.png
567,BA,Sátiro Dias,-38.593822,-11.592928,satiro_dias_ba.png
554,BA,São Desidério,-44.976881,-12.357196,sao_desiderio_ba.png
555,BA,São Domingos,-39.526792,-11.464927,sao_domingos_ba.png
556,BA,São Felipe,-39.08932,-12.839439,sao_felipe_ba.png
559,BA,São Francisco do Conde,-38.678601,-12.618345,sao_francisco_do_conde_ba.png
557,BA,São Félix,-38.97271,-12.610433,sao_felix_ba.png
558,BA,São Félix do Coribe,-44.183708,-13.401883,sao_felix_do_coribe_ba.png
560,BA,São Gabriel,-41.884267,-11.217453,sao_gabriel_ba.png
561,BA,São Gonçalo dos Campos,-38.966294,-12.433096,sao_goncalo_dos_campos_ba.png
562,BA,São José da Vitória,-39.343685,-15.078666,sao_jose_da_vitoria_ba.png
563,BA,São José do Jacuípe,-39.866934,-11.41368,sao_jose_do_jacuipe_ba.png
564,BA,São Miguel das Matas,-39.457844,-13.043387,sao_miguel_das_matas_ba.png
565,BA,São Sebastião do Passé,-38.490513,-12.512264,sao_sebastiao_do_passe_ba.png
580,BA,Sítio do Mato,-43.468921,-13.080149,sitio_do_mato_ba.png
581,BA,Sítio do Quinto,-38.221325,-10.354453,sitio_do_quinto_ba.png
584,BA,Tabocas do Brejo Velho,-44.007449,-12.702634,tabocas_do_brejo_velho_ba.png
585,BA,Tanhaçu,-41.247271,-14.019662,tanhacu_ba.png
586,BA,Tanque Novo,-42.493412,-13.548509,tanque_novo_ba.png
587,BA,Tanquinho,-39.103312,-11.967965,tanquinho_ba.png
588,BA,Taperoá,-39.100948,-13.532133,taperoa_ba.png
589,BA,Tapiramutá,-40.792656,-11.84748,tapiramuta_ba.png
590,BA,Teixeira de Freitas,-39.739962,-17.539915,teixeira_de_freitas_ba.png
591,BA,Teodoro Sampaio,-38.634738,-12.294998,teodoro_sampaio_ba.png
592,BA,Teofilândia,-38.991264,-11.482719,teofilandia_ba.png
593,BA,Teolândia,-39.483986,-13.589639,teolandia_ba.png
594,BA,Terra Nova,-38.623804,-12.388754,terra_nova_ba.png
595,BA,Tremedal,-41.414198,-14.973625,tremedal_ba.png
596,BA,Tucano,-38.789407,-10.958388,tucano_ba.png
597,BA,Uauá,-39.479396,-9.833247,uaua_ba.png
599,BA,Ubaitaba,-39.322166,-14.302971,ubaitaba_ba.png
600,BA,Ubatã,-39.520696,-14.206336,ubata_ba.png
598,BA,Ubaíra,-39.665991,-13.271414,ubaira_ba.png
601,BA,Uibaí,-42.135381,-11.33942,uibai_ba.png
602,BA,Umburanas,-41.323428,-10.733902,umburanas_ba.png
603,BA,Una,-39.076507,-15.279076,una_ba.png
604,BA,Urandi,-42.649766,-14.767799,urandi_ba.png
605,BA,Uruçuca,-39.285085,-14.596268,urucuca_ba.png
606,BA,Utinga,-41.095432,-12.078277,utinga_ba.png
608,BA,Valente,-39.456953,-11.406233,valente_ba.png
607,BA,Valença,-39.072953,-13.366948,valenca_ba.png
612,BA,Varzedo,-39.391874,-12.967153,varzedo_ba.png
613,BA,Vera Cruz,-38.615295,-12.956845,vera_cruz_ba.png
614,BA,Vereda,-40.097368,-17.218256,vereda_ba.png
615,BA,Vitória da Conquista,-40.844159,-14.861466,vitoria_da_conquista_ba.png
611,BA,Várzea Nova,-40.943173,-11.255685,varzea_nova_ba.png
609,BA,Várzea da Roça,-40.132829,-11.600463,varzea_da_roca_ba.png
610,BA,Várzea do Poço,-40.314941,-11.527307,varzea_do_poco_ba.png
616,BA,Wagner,-41.171476,-12.281901,wagner_ba.png
617,BA,Wanderley,-43.895787,-12.114375,wanderley_ba.png
618,BA,Wenceslau Guimarães,-39.476178,-13.690825,wenceslau_guimaraes_ba.png
619,BA,Xique-Xique,-42.724545,-10.82296,xique-xique_ba.png
208,BA,Água Fria,-38.763863,-11.861836,agua_fria_ba.png
326,BA,Érico Cardoso,-42.1352,-13.421467,erico_cardoso_ba.png
620,CE,Abaiara,-39.04159,-7.345879,abaiara_ce.png
621,CE,Acarapé,-38.705532,-4.22083,acarape_ce.png
622,CE,Acaraú,-40.118306,-2.887689,acarau_ce.png
623,CE,Acopiara,-39.448042,-6.089114,acopiara_ce.png
624,CE,Aiuaba,-40.11782,-6.571216,aiuaba_ce.png
625,CE,Alcântaras,-40.547867,-3.585369,alcantaras_ce.png
626,CE,Altaneira,-39.7356,-6.998371,altaneira_ce.png
627,CE,Alto Santo,-38.274318,-5.508941,alto_santo_ce.png
628,CE,Amontada,-39.828816,-3.360166,amontada_ce.png
629,CE,Antonina do Norte,-39.98697,-6.769193,antonina_do_norte_ce.png
630,CE,Apuiarés,-39.43593,-3.945057,apuiares_ce.png
631,CE,Aquiraz,-38.389563,-3.899293,aquiraz_ce.png
632,CE,Aracati,-37.767894,-4.558259,aracati_ce.png
633,CE,Aracoiaba,-38.812512,-4.36872,aracoiaba_ce.png
634,CE,Ararendá,-40.83099,-4.745667,ararenda_ce.png
635,CE,Araripe,-40.135894,-7.213195,araripe_ce.png
636,CE,Aratuba,-39.047117,-4.412291,aratuba_ce.png
637,CE,Arneiroz,-40.165285,-6.316499,arneiroz_ce.png
638,CE,Assaré,-39.868872,-6.866897,assare_ce.png
639,CE,Aurora,-38.974221,-6.933487,aurora_ce.png
640,CE,Baixio,-38.713376,-6.719447,baixio_ce.png
641,CE,Banabuiú,-38.913175,-5.304544,banabuiu_ce.png
642,CE,Barbalha,-39.30208,-7.298203,barbalha_ce.png
643,CE,Barreira,-38.64291,-4.289206,barreira_ce.png
644,CE,Barro,-38.774133,-7.171879,barro_ce.png
645,CE,Barroquinha,-41.13585,-3.020514,barroquinha_ce.png
646,CE,Baturité,-38.881206,-4.325983,baturite_ce.png
647,CE,Beberibe,-38.127075,-4.177415,beberibe_ce.png
648,CE,Bela Cruz,-40.167127,-3.049964,bela_cruz_ce.png
649,CE,Boa Viagem,-39.733652,-5.112583,boa_viagem_ce.png
650,CE,Brejo Santo,-38.979911,-7.484686,brejo_santo_ce.png
651,CE,Camocim,-40.854362,-2.900499,camocim_ce.png
652,CE,Campos Sales,-40.368678,-7.067611,campos_sales_ce.png
653,CE,Canindé,-39.315505,-4.351618,caninde_ce.png
654,CE,Capistrano,-38.904842,-4.455688,capistrano_ce.png
655,CE,Caridade,-39.191166,-4.225141,caridade_ce.png
657,CE,Caririaçu,-39.28276,-7.028076,caririacu_ce.png
656,CE,Cariré,-40.476028,-3.948584,carire_ce.png
658,CE,Cariús,-39.491619,-6.524282,carius_ce.png
659,CE,Carnaubal,-40.941304,-4.159846,carnaubal_ce.png
660,CE,Cascavel,-38.241178,-4.129666,cascavel_ce.png
661,CE,Catarina,-39.873644,-6.122911,catarina_ce.png
662,CE,Catunda,-40.199988,-4.64336,catunda_ce.png
663,CE,Caucaia,-38.661931,-3.727966,caucaia_ce.png
664,CE,Cedro,-39.060869,-6.600342,cedro_ce.png
665,CE,Chaval,-41.24346,-3.035708,chaval_ce.png
667,CE,Chorozinho,-38.498572,-4.28873,chorozinho_ce.png
666,CE,Choró,-39.134397,-4.839062,choro_ce.png
668,CE,Coreaú,-40.658656,-3.541496,coreau_ce.png
669,CE,Crateús,-40.653635,-5.167683,crateus_ce.png
670,CE,Crato,-39.410299,-7.215303,crato_ce.png
671,CE,Croatá,-40.902228,-4.404805,croata_ce.png
672,CE,Cruz,-40.175981,-2.918128,cruz_ce.png
673,CE,Deputado Irapuan Pinheiro,-39.25701,-5.914848,deputado_irapuan_pinheiro_ce.png
674,CE,Ererê,-38.346113,-6.027508,erere_ce.png
675,CE,Eusébio,-38.455875,-3.892501,eusebio_ce.png
676,CE,Farias Brito,-39.565114,-6.92146,farias_brito_ce.png
677,CE,Forquilha,-40.263405,-3.799447,forquilha_ce.png
678,CE,Fortaleza,-38.542298,-3.716638,fortaleza_ce.png
679,CE,Fortim,-37.798056,-4.451256,fortim_ce.png
680,CE,Frecheirinha,-40.818019,-3.755572,frecheirinha_ce.png
681,CE,General Sampaio,-39.453958,-4.043507,general_sampaio_ce.png
683,CE,Granja,-40.837205,-3.127879,granja_ce.png
684,CE,Granjeiro,-39.21439,-6.88134,granjeiro_ce.png
682,CE,Graça,-40.749026,-4.044215,graca_ce.png
685,CE,Groaíras,-40.385225,-3.917868,groairas_ce.png
686,CE,Guaiúba,-38.640372,-4.040571,guaiuba_ce.png
687,CE,Guaraciaba do Norte,-40.747588,-4.158136,guaraciaba_do_norte_ce.png
688,CE,Guaramiranga,-38.932044,-4.262477,guaramiranga_ce.png
689,CE,Hidrolândia,-40.405595,-4.409579,hidrolandia_ce.png
690,CE,Horizonte,-38.470674,-4.120896,horizonte_ce.png
691,CE,Ibaretama,-38.750085,-4.803764,ibaretama_ce.png
692,CE,Ibiapina,-40.891147,-3.924025,ibiapina_ce.png
693,CE,Ibicuitinga,-38.636249,-4.969993,ibicuitinga_ce.png
694,CE,Icapuí,-37.353062,-4.712063,icapui_ce.png
695,CE,Icó,-38.855352,-6.396271,ico_ce.png
696,CE,Iguatu,-39.28915,-6.362806,iguatu_ce.png
697,CE,Independência,-40.308526,-5.387889,independencia_ce.png
698,CE,Ipaporanga,-40.753705,-4.897636,ipaporanga_ce.png
699,CE,Ipaumirim,-38.717856,-6.782648,ipaumirim_ce.png
700,CE,Ipu,-40.705877,-4.317484,ipu_ce.png
701,CE,Ipueiras,-40.711764,-4.538021,ipueiras_ce.png
702,CE,Iracema,-38.291943,-5.8124,iracema_ce.png
703,CE,Irauçuba,-39.784332,-3.747367,iraucuba_ce.png
705,CE,Itaitinga,-38.529763,-3.965768,itaitinga_ce.png
704,CE,Itaiçaba,-37.832957,-4.671461,itaicaba_ce.png
706,CE,Itapajé,-39.585531,-3.683137,itapaje_ce.png
707,CE,Itapipoca,-39.583571,-3.499329,itapipoca_ce.png
708,CE,Itapiúna,-38.928113,-4.555165,itapiuna_ce.png
709,CE,Itarema,-39.916654,-2.924797,itarema_ce.png
710,CE,Itatira,-39.620155,-4.526076,itatira_ce.png
711,CE,Jaguaretama,-38.763861,-5.605096,jaguaretama_ce.png
712,CE,Jaguaribara,-38.535878,-5.677651,jaguaribara_ce.png
713,CE,Jaguaribe,-38.622653,-5.902134,jaguaribe_ce.png
714,CE,Jaguaruana,-37.780997,-4.831508,jaguaruana_ce.png
715,CE,Jardim,-39.28262,-7.575989,jardim_ce.png
716,CE,Jati,-39.002871,-7.6797,jati_ce.png
717,CE,Jijoca de Jericoacoara,-40.512742,-2.793312,jijoca_de_jericoacoara_ce.png
718,CE,Juazeiro do Norte,-39.307593,-7.196207,juazeiro_do_norte_ce.png
719,CE,Jucás,-39.518679,-6.515229,jucas_ce.png
720,CE,Lavras da Mangabeira,-38.970619,-6.744801,lavras_da_mangabeira_ce.png
721,CE,Limoeiro do Norte,-38.084693,-5.143921,limoeiro_do_norte_ce.png
722,CE,Madalena,-39.572542,-4.846012,madalena_ce.png
723,CE,Maracanaú,-38.625901,-3.86699,maracanau_ce.png
724,CE,Maranguape,-38.682911,-3.891432,maranguape_ce.png
725,CE,Marco,-40.15824,-3.128501,marco_ce.png
726,CE,Martinópole,-40.689581,-3.225198,martinopole_ce.png
727,CE,Massapê,-40.342271,-3.523645,massape_ce.png
728,CE,Mauriti,-38.770786,-7.385974,mauriti_ce.png
729,CE,Meruoca,-40.453106,-3.539741,meruoca_ce.png
730,CE,Milagres,-38.937829,-7.297492,milagres_ce.png
731,CE,Milhã,-39.187483,-5.672525,milha_ce.png
732,CE,Miraíma,-39.966267,-3.568674,miraima_ce.png
733,CE,Missão Velha,-39.143046,-7.235219,missao_velha_ce.png
734,CE,Mombaça,-39.630009,-5.738442,mombaca_ce.png
735,CE,Monsenhor Tabosa,-40.064637,-4.791022,monsenhor_tabosa_ce.png
736,CE,Morada Nova,-38.370158,-5.09736,morada_nova_ce.png
737,CE,Moraújo,-40.677577,-3.463112,moraujo_ce.png
738,CE,Morrinhos,-40.123275,-3.234258,morrinhos_ce.png
739,CE,Mucambo,-40.745222,-3.902714,mucambo_ce.png
740,CE,Mulungu,-38.995133,-4.302938,mulungu_ce.png
741,CE,Nova Olinda,-39.67128,-7.084145,nova_olinda_ce.png
742,CE,Nova Russas,-40.562118,-4.705807,nova_russas_ce.png
743,CE,Novo Oriente,-40.771296,-5.525519,novo_oriente_ce.png
744,CE,Ocara,-38.593256,-4.48523,ocara_ce.png
745,CE,Orós,-38.905264,-6.251816,oros_ce.png
746,CE,Pacajus,-38.464988,-4.171073,pacajus_ce.png
747,CE,Pacatuba,-38.618296,-3.978396,pacatuba_ce.png
748,CE,Pacoti,-38.922011,-4.224918,pacoti_ce.png
749,CE,Pacujá,-40.698885,-3.983272,pacuja_ce.png
750,CE,Palhano,-37.965549,-4.736722,palhano_ce.png
751,CE,Palmácia,-38.844601,-4.138308,palmacia_ce.png
752,CE,Paracuru,-39.030028,-3.41436,paracuru_ce.png
753,CE,Paraipaba,-39.147868,-3.437987,paraipaba_ce.png
754,CE,Parambu,-40.690524,-6.207681,parambu_ce.png
755,CE,Paramoti,-39.241691,-4.088146,paramoti_ce.png
756,CE,Pedra Branca,-39.707771,-5.453411,pedra_branca_ce.png
757,CE,Penaforte,-39.070724,-7.82163,penaforte_ce.png
758,CE,Pentecoste,-39.269159,-3.792736,pentecoste_ce.png
759,CE,Pereiro,-38.462397,-6.035761,pereiro_ce.png
760,CE,Pindoretama,-38.306118,-4.015839,pindoretama_ce.png
761,CE,Piquet Carneiro,-39.417017,-5.800251,piquet_carneiro_ce.png
762,CE,Pires Ferreira,-40.64418,-4.239218,pires_ferreira_ce.png
763,CE,Poranga,-40.920533,-4.746717,poranga_ce.png
764,CE,Porteiras,-39.114028,-7.522647,porteiras_ce.png
765,CE,Potengi,-40.023292,-7.09154,potengi_ce.png
766,CE,Potiretama,-38.157804,-5.71287,potiretama_ce.png
767,CE,Quiterianópolis,-40.700217,-5.842496,quiterianopolis_ce.png
768,CE,Quixadá,-39.015474,-4.966301,quixada_ce.png
769,CE,Quixelô,-39.201067,-6.246369,quixelo_ce.png
770,CE,Quixeramobim,-39.288947,-5.190672,quixeramobim_ce.png
771,CE,Quixeré,-37.9802,-5.071482,quixere_ce.png
772,CE,Redenção,-38.727719,-4.215873,redencao_ce.png
773,CE,Reriutaba,-40.575915,-4.141911,reriutaba_ce.png
